date,type,count,mean,std,min,25%,50%,75%,max
2010-11-23,keyboard,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
2010-11-26,access point,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
2010-11-27,access point,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2010-11-29,access point,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
2010-11-30,access point,2.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0
2010-11-30,keyboard,2.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0
2010-12-01,access point,4.0,4.25,1.5,2.0,4.25,5.0,5.0,5.0
2010-12-02,access point,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2010-12-04,access point,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2010-12-05,access point,3.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0
2010-12-07,access point,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2010-12-07,monitor,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2010-12-08,access point,2.0,4.5,0.7071067811865476,4.0,4.25,4.5,4.75,5.0
2010-12-10,monitor,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2010-12-11,access point,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
2010-12-13,access point,3.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0
2010-12-14,keyboard,1.0,2.0,,2.0,2.0,2.0,2.0,2.0
2010-12-15,access point,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2010-12-17,access point,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2010-12-17,keyboard,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
2010-12-19,access point,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2010-12-20,access point,2.0,4.5,0.7071067811865476,4.0,4.25,4.5,4.75,5.0
2010-12-20,keyboard,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2010-12-21,access point,3.0,4.333333333333333,0.5773502691896258,4.0,4.0,4.0,4.5,5.0
2010-12-22,access point,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2010-12-23,access point,3.0,2.3333333333333335,2.3094010767585034,1.0,1.0,1.0,3.0,5.0
2010-12-24,access point,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
2010-12-24,keyboard,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
2010-12-25,access point,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2010-12-26,access point,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2010-12-27,access point,2.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0
2010-12-27,monitor,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
2010-12-28,access point,4.0,4.0,2.0,1.0,4.0,5.0,5.0,5.0
2010-12-29,access point,2.0,3.5,2.1213203435596424,2.0,2.75,3.5,4.25,5.0
2010-12-29,keyboard,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2010-12-31,access point,3.0,2.3333333333333335,2.3094010767585034,1.0,1.0,1.0,3.0,5.0
2011-01-01,access point,3.0,4.333333333333333,0.5773502691896258,4.0,4.0,4.0,4.5,5.0
2011-01-01,monitor,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
2011-01-03,access point,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-01-05,access point,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
2011-01-05,monitor,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-01-06,access point,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
2011-01-06,monitor,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
2011-01-07,access point,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
2011-01-08,access point,2.0,4.5,0.7071067811865476,4.0,4.25,4.5,4.75,5.0
2011-01-08,monitor,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-01-09,access point,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
2011-01-10,access point,3.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0
2011-01-10,monitor,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
2011-01-11,access point,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
2011-01-11,keyboard,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-01-12,access point,3.0,4.333333333333333,0.5773502691896258,4.0,4.0,4.0,4.5,5.0
2011-01-12,monitor,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-01-13,access point,2.0,3.0,2.8284271247461903,1.0,2.0,3.0,4.0,5.0
2011-01-13,monitor,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-01-14,access point,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-01-14,monitor,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
2011-01-15,access point,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
2011-01-16,access point,1.0,2.0,,2.0,2.0,2.0,2.0,2.0
2011-01-17,access point,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
2011-01-18,access point,3.0,4.333333333333333,0.5773502691896258,4.0,4.0,4.0,4.5,5.0
2011-01-19,keyboard,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
2011-01-19,monitor,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-01-20,access point,3.0,4.666666666666667,0.5773502691896258,4.0,4.5,5.0,5.0,5.0
2011-01-20,keyboard,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
2011-01-21,access point,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-01-21,monitor,2.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0
2011-01-22,access point,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-01-22,keyboard,2.0,3.0,1.4142135623730951,2.0,2.5,3.0,3.5,4.0
2011-01-24,access point,1.0,2.0,,2.0,2.0,2.0,2.0,2.0
2011-01-24,keyboard,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-01-24,monitor,2.0,4.5,0.7071067811865476,4.0,4.25,4.5,4.75,5.0
2011-01-25,access point,3.0,3.0,1.7320508075688772,1.0,2.5,4.0,4.0,4.0
2011-01-25,monitor,2.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0
2011-01-26,access point,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
2011-01-26,monitor,2.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0
2011-01-28,access point,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-01-28,keyboard,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-01-29,access point,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
2011-01-29,keyboard,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
2011-01-31,access point,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
2011-02-01,keyboard,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
2011-02-02,keyboard,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-02-03,access point,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-02-05,access point,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-02-06,keyboard,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-02-07,keyboard,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-02-08,access point,2.0,4.0,1.4142135623730951,3.0,3.5,4.0,4.5,5.0
2011-02-09,keyboard,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
2011-02-10,keyboard,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
2011-02-11,keyboard,2.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0
2011-02-11,monitor,2.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0
2011-02-12,keyboard,2.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0
2011-02-14,keyboard,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
2011-02-14,monitor,2.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0
2011-02-15,access point,1.0,2.0,,2.0,2.0,2.0,2.0,2.0
2011-02-15,keyboard,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-02-15,monitor,2.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0
2011-02-18,keyboard,5.0,3.6,0.8944271909999159,3.0,3.0,3.0,4.0,5.0
2011-02-18,monitor,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
2011-02-19,access point,3.0,2.0,1.7320508075688772,1.0,1.0,1.0,2.5,4.0
2011-02-19,monitor,2.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0
2011-02-20,access point,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
2011-02-21,keyboard,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-02-21,monitor,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-02-22,access point,1.0,2.0,,2.0,2.0,2.0,2.0,2.0
2011-02-22,monitor,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-02-23,keyboard,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
2011-02-23,monitor,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-02-24,monitor,1.0,2.0,,2.0,2.0,2.0,2.0,2.0
2011-02-25,access point,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
2011-02-25,monitor,3.0,4.0,1.7320508075688772,2.0,3.5,5.0,5.0,5.0
2011-02-26,access point,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
2011-02-26,keyboard,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
2011-02-27,keyboard,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
2011-02-27,monitor,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-02-28,access point,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
2011-03-01,access point,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
2011-03-01,keyboard,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-03-01,monitor,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-03-02,monitor,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-03-03,keyboard,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
2011-03-03,monitor,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
2011-03-04,access point,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
2011-03-05,access point,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-03-06,access point,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
2011-03-06,keyboard,2.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0
2011-03-06,monitor,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-03-07,keyboard,3.0,4.666666666666667,0.5773502691896258,4.0,4.5,5.0,5.0,5.0
2011-03-07,monitor,2.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0
2011-03-08,access point,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-03-08,keyboard,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
2011-03-10,keyboard,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
2011-03-10,monitor,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-03-12,monitor,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-03-13,access point,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-03-15,access point,2.0,3.5,2.1213203435596424,2.0,2.75,3.5,4.25,5.0
2011-03-15,keyboard,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
2011-03-16,access point,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-03-16,keyboard,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
2011-03-17,keyboard,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-03-19,access point,3.0,2.3333333333333335,2.3094010767585034,1.0,1.0,1.0,3.0,5.0
2011-03-20,access point,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
2011-03-20,keyboard,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-03-21,keyboard,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-03-22,access point,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-03-23,access point,2.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0
2011-03-24,access point,2.0,3.0,2.8284271247461903,1.0,2.0,3.0,4.0,5.0
2011-03-27,access point,2.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0
2011-03-27,keyboard,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-03-28,keyboard,2.0,4.5,0.7071067811865476,4.0,4.25,4.5,4.75,5.0
2011-03-30,keyboard,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-04-02,keyboard,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
2011-04-02,monitor,2.0,4.5,0.7071067811865476,4.0,4.25,4.5,4.75,5.0
2011-04-03,monitor,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
2011-04-04,access point,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
2011-04-05,access point,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
2011-04-05,keyboard,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-04-05,monitor,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
2011-04-06,access point,2.0,4.0,1.4142135623730951,3.0,3.5,4.0,4.5,5.0
2011-04-07,monitor,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-04-08,keyboard,1.0,2.0,,2.0,2.0,2.0,2.0,2.0
2011-04-10,access point,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-04-10,keyboard,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
2011-04-10,monitor,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
2011-04-13,access point,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-04-13,keyboard,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
2011-04-13,monitor,3.0,4.333333333333333,1.1547005383792517,3.0,4.0,5.0,5.0,5.0
2011-04-14,keyboard,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-04-17,access point,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
2011-04-17,keyboard,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-04-17,monitor,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
2011-04-18,access point,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-04-18,keyboard,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
2011-04-19,access point,2.0,3.0,2.8284271247461903,1.0,2.0,3.0,4.0,5.0
2011-04-21,access point,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
2011-04-22,access point,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
2011-04-22,monitor,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-04-25,access point,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
2011-04-25,monitor,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-04-27,access point,3.0,4.333333333333333,0.5773502691896258,4.0,4.0,4.0,4.5,5.0
2011-04-28,keyboard,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
2011-04-28,monitor,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-04-29,keyboard,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-04-29,monitor,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-04-30,keyboard,8.0,3.875,0.8345229603962802,2.0,4.0,4.0,4.0,5.0
2011-04-30,monitor,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-05-01,access point,2.0,3.0,2.8284271247461903,1.0,2.0,3.0,4.0,5.0
2011-05-02,access point,4.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0
2011-05-04,access point,2.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0
2011-05-04,keyboard,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
2011-05-05,monitor,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
2011-05-07,access point,3.0,3.3333333333333335,1.5275252316519465,2.0,2.5,3.0,4.0,5.0
2011-05-10,keyboard,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-05-11,access point,1.0,2.0,,2.0,2.0,2.0,2.0,2.0
2011-05-11,monitor,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
2011-05-12,access point,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-05-12,keyboard,2.0,3.5,0.7071067811865476,3.0,3.25,3.5,3.75,4.0
2011-05-14,access point,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
2011-05-14,keyboard,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
2011-05-15,monitor,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-05-16,access point,2.0,2.5,2.1213203435596424,1.0,1.75,2.5,3.25,4.0
2011-05-16,keyboard,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
2011-05-17,access point,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
2011-05-18,access point,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
2011-05-19,access point,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-05-19,keyboard,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
2011-05-21,keyboard,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-05-22,access point,1.0,2.0,,2.0,2.0,2.0,2.0,2.0
2011-05-23,access point,3.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0
2011-05-24,access point,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
2011-05-24,keyboard,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
2011-05-26,access point,4.0,4.0,2.0,1.0,4.0,5.0,5.0,5.0
2011-05-26,monitor,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
2011-05-28,keyboard,2.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0
2011-05-31,access point,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-05-31,keyboard,2.0,4.5,0.7071067811865476,4.0,4.25,4.5,4.75,5.0
2011-06-01,access point,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
2011-06-02,monitor,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
2011-06-03,access point,2.0,1.5,0.7071067811865476,1.0,1.25,1.5,1.75,2.0
2011-06-03,keyboard,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-06-04,keyboard,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-06-05,access point,6.0,3.8333333333333335,1.834847859269718,1.0,2.75,5.0,5.0,5.0
2011-06-06,access point,2.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0
2011-06-07,access point,2.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0
2011-06-08,access point,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-06-08,keyboard,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
2011-06-09,monitor,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
2011-06-10,access point,2.0,3.0,2.8284271247461903,1.0,2.0,3.0,4.0,5.0
2011-06-11,access point,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
2011-06-12,monitor,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-06-13,keyboard,7.0,4.857142857142857,0.37796447300922725,4.0,5.0,5.0,5.0,5.0
2011-06-14,access point,3.0,3.6666666666666665,2.3094010767585034,1.0,3.0,5.0,5.0,5.0
2011-06-15,monitor,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-06-17,access point,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-06-17,keyboard,2.0,4.0,1.4142135623730951,3.0,3.5,4.0,4.5,5.0
2011-06-18,access point,3.0,3.3333333333333335,2.081665999466133,1.0,2.5,4.0,4.5,5.0
2011-06-19,access point,2.0,4.5,0.7071067811865476,4.0,4.25,4.5,4.75,5.0
2011-06-20,access point,5.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0
2011-06-20,keyboard,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
2011-06-22,access point,4.0,4.75,0.5,4.0,4.75,5.0,5.0,5.0
2011-06-23,access point,6.0,3.6666666666666665,1.632993161855452,1.0,3.0,4.0,5.0,5.0
2011-06-24,access point,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
2011-06-25,access point,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-06-26,access point,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-06-27,access point,3.0,4.333333333333333,0.5773502691896258,4.0,4.0,4.0,4.5,5.0
2011-06-28,access point,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-06-29,access point,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
2011-06-29,keyboard,2.0,4.5,0.7071067811865476,4.0,4.25,4.5,4.75,5.0
2011-06-30,access point,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-07-01,access point,3.0,4.666666666666667,0.5773502691896258,4.0,4.5,5.0,5.0,5.0
2011-07-02,keyboard,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-07-04,keyboard,2.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0
2011-07-05,access point,2.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0
2011-07-05,keyboard,2.0,4.5,0.7071067811865476,4.0,4.25,4.5,4.75,5.0
2011-07-06,access point,2.0,3.0,2.8284271247461903,1.0,2.0,3.0,4.0,5.0
2011-07-06,keyboard,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
2011-07-06,monitor,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-07-07,access point,1.0,2.0,,2.0,2.0,2.0,2.0,2.0
2011-07-08,access point,3.0,3.6666666666666665,2.3094010767585034,1.0,3.0,5.0,5.0,5.0
2011-07-08,keyboard,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
2011-07-09,access point,2.0,4.5,0.7071067811865476,4.0,4.25,4.5,4.75,5.0
2011-07-09,monitor,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-07-10,access point,2.0,4.0,1.4142135623730951,3.0,3.5,4.0,4.5,5.0
2011-07-10,keyboard,9.0,3.3333333333333335,1.0,2.0,2.0,4.0,4.0,4.0
2011-07-11,access point,6.0,4.833333333333333,0.408248290463863,4.0,5.0,5.0,5.0,5.0
2011-07-12,access point,2.0,4.5,0.7071067811865476,4.0,4.25,4.5,4.75,5.0
2011-07-12,keyboard,2.0,4.0,1.4142135623730951,3.0,3.5,4.0,4.5,5.0
2011-07-13,access point,2.0,3.0,2.8284271247461903,1.0,2.0,3.0,4.0,5.0
2011-07-14,access point,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
2011-07-16,access point,2.0,4.0,1.4142135623730951,3.0,3.5,4.0,4.5,5.0
2011-07-17,access point,1.0,2.0,,2.0,2.0,2.0,2.0,2.0
2011-07-17,keyboard,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
2011-07-18,access point,2.0,3.0,2.8284271247461903,1.0,2.0,3.0,4.0,5.0
2011-07-18,keyboard,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
2011-07-19,access point,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
2011-07-20,access point,5.0,2.4,1.9493588689617927,1.0,1.0,1.0,4.0,5.0
2011-07-21,access point,2.0,4.5,0.7071067811865476,4.0,4.25,4.5,4.75,5.0
2011-07-21,monitor,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
2011-07-22,access point,2.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0
2011-07-23,access point,4.0,3.5,1.9148542155126762,1.0,2.5,4.0,5.0,5.0
2011-07-23,monitor,2.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0
2011-07-24,access point,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-07-24,keyboard,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
2011-07-24,monitor,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-07-25,access point,3.0,3.3333333333333335,2.081665999466133,1.0,2.5,4.0,4.5,5.0
2011-07-25,keyboard,2.0,4.5,0.7071067811865476,4.0,4.25,4.5,4.75,5.0
2011-07-26,access point,1.0,2.0,,2.0,2.0,2.0,2.0,2.0
2011-07-26,keyboard,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
2011-07-26,monitor,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
2011-07-27,access point,2.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0
2011-07-27,keyboard,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
2011-07-28,access point,2.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0
2011-07-29,access point,3.0,2.3333333333333335,2.3094010767585034,1.0,1.0,1.0,3.0,5.0
2011-07-29,monitor,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-07-30,access point,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-07-31,access point,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
2011-07-31,keyboard,6.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
2011-07-31,monitor,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-08-01,access point,3.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0
2011-08-01,keyboard,7.0,4.428571428571429,1.5118578920369092,1.0,5.0,5.0,5.0,5.0
2011-08-02,access point,3.0,2.3333333333333335,2.3094010767585034,1.0,1.0,1.0,3.0,5.0
2011-08-02,keyboard,9.0,3.6666666666666665,2.0,1.0,1.0,5.0,5.0,5.0
2011-08-03,access point,5.0,2.6,1.8165902124584952,1.0,1.0,2.0,4.0,5.0
2011-08-04,access point,3.0,4.0,1.7320508075688772,2.0,3.5,5.0,5.0,5.0
2011-08-05,access point,4.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0
2011-08-06,access point,3.0,4.666666666666667,0.5773502691896258,4.0,4.5,5.0,5.0,5.0
2011-08-07,access point,1.0,4.0,,4.0,4.0,4.0,4.0,4.0
2011-08-08,access point,4.0,2.5,1.9148542155126762,1.0,1.0,2.0,3.5,5.0
2011-08-08,monitor,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-08-09,access point,6.0,3.6666666666666665,1.7511900715418263,1.0,2.5,4.5,5.0,5.0
2011-08-10,access point,5.0,3.4,2.1908902300206647,1.0,1.0,5.0,5.0,5.0
2011-08-10,keyboard,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
2011-08-11,access point,4.0,4.75,0.5,4.0,4.75,5.0,5.0,5.0
2011-08-12,access point,3.0,3.6666666666666665,2.3094010767585034,1.0,3.0,5.0,5.0,5.0
2011-08-13,access point,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-08-14,access point,2.0,3.5,2.1213203435596424,2.0,2.75,3.5,4.25,5.0
2011-08-15,access point,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-08-15,keyboard,4.0,4.25,0.5,4.0,4.0,4.0,4.25,5.0
2011-08-16,access point,2.0,3.0,2.8284271247461903,1.0,2.0,3.0,4.0,5.0
2011-08-16,keyboard,2.0,3.0,2.8284271247461903,1.0,2.0,3.0,4.0,5.0
2011-08-17,access point,3.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0
2011-08-18,access point,1.0,5.0,,5.0,5.0,5.0,5.0,5.0
2011-08-18,monitor,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
2011-08-19,access point,7.0,3.2857142857142856,1.7043362064926932,1.0,2.0,3.0,5.0,5.0
2011-08-19,keyboard,3.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0
2011-08-19,monitor,2.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0
2011-08-20,access point,4.0,3.0,1.8257418583505538,1.0,1.75,3.0,4.25,5.0
